sim,year,species_code,ess,value,in_out
7,2014,21921,ess_f,185.97074268359725,in
7,2016,21921,ess_f,130.09647733061306,in
7,2018,21921,ess_f,47.760600997726286,in
7,2014,30020,ess_f,263.50279355582774,in
7,2016,30020,ess_f,34.29433872320049,in
7,2018,30020,ess_f,42.48037885600491,in
7,2014,30060,ess_f,475.2580877857785,in
7,2016,30060,ess_f,2728.9467176257563,in
7,2018,30060,ess_f,668.9661372716673,in
7,2014,30420,ess_f,260.5998905599537,in
7,2016,30420,ess_f,308.8991454311493,in
7,2018,30420,ess_f,239.86144172598634,in
7,2014,10110,ess_m,843.2988975545236,in
7,2016,10110,ess_m,267.01214686961987,in
7,2018,10110,ess_m,653.869044564413,in
7,2014,10130,ess_m,599.0901870684522,in
7,2016,10130,ess_m,296.3874121023134,in
7,2018,10130,ess_m,725.1796125788129,in
7,2014,21720,ess_m,836.1504910562672,in
7,2016,21720,ess_m,738.5443812977155,in
7,2018,21720,ess_m,622.0433559834061,in
7,2014,21740,ess_m,147.05481603521008,in
7,2016,21740,ess_m,188.08690882994907,in
7,2018,21740,ess_m,108.92654313212114,in
7,2014,21921,ess_m,188.99215273243544,in
7,2016,21921,ess_m,101.30762190164461,in
7,2018,21921,ess_m,45.07960063182603,in
7,2014,30020,ess_m,127.67142508451478,in
7,2016,30020,ess_m,31.723512847788673,in
7,2018,30020,ess_m,36.80522513679701,in
7,2014,30060,ess_m,536.989696622264,in
7,2016,30060,ess_m,2391.536959753587,in
7,2018,30060,ess_m,1472.4219361037772,in
7,2014,30420,ess_m,265.2939040734194,in
7,2016,30420,ess_m,319.3609251600036,in
7,2018,30420,ess_m,686.3445158426508,in
7,2014,10110,ess_t,1421.6388846025134,in
7,2016,10110,ess_t,743.6077355145593,in
7,2018,10110,ess_t,1374.9882999794015,in
7,2014,10130,ess_t,1511.43559751036,in
7,2016,10130,ess_t,492.6092166466149,in
7,2018,10130,ess_t,2934.5446145358715,in
7,2014,21720,ess_t,2181.9630011888166,in
7,2016,21720,ess_t,830.4188357995401,in
7,2018,21720,ess_t,1292.3068394311417,in
7,2014,21740,ess_t,285.2366057669058,in
7,2016,21740,ess_t,193.23074805339027,in
7,2018,21740,ess_t,153.78292695941263,in
7,2014,21921,ess_t,543.2455996562022,in
7,2016,21921,ess_t,72.12122058493321,in
7,2018,21921,ess_t,64.26926975380253,in
7,2014,30020,ess_t,282.5111451651283,in
7,2016,30020,ess_t,452.0541298063695,in
7,2018,30020,ess_t,397.73087115279776,in
7,2014,30060,ess_t,591.8390211129074,in
7,2016,30060,ess_t,2686.040449674858,in
7,2018,30060,ess_t,984.9423483230161,in
7,2014,30420,ess_t,441.15290839382874,in
7,2016,30420,ess_t,458.94100282899996,in
7,2018,30420,ess_t,751.9426566552718,in
8,2014,10110,ess_f,782.674602871348,in
8,2016,10110,ess_f,564.3151871282257,in
8,2018,10110,ess_f,1397.3373571838354,in
8,2014,10130,ess_f,355.50829896741396,in
8,2016,10130,ess_f,621.2589259844221,in
8,2018,10130,ess_f,634.7895907257728,in
8,2014,21720,ess_f,503.1807396667952,in
8,2016,21720,ess_f,855.9721750181285,in
8,2018,21720,ess_f,505.36597602457783,in
8,2014,21740,ess_f,203.6280679031569,in
8,2016,21740,ess_f,184.95886183067665,in
8,2018,21740,ess_f,1015.5345506692896,in
8,2014,21921,ess_f,161.4175960217077,in
8,2016,21921,ess_f,258.99045185136106,in
8,2018,21921,ess_f,96.0746697901847,in
8,2014,30020,ess_f,57.62351367481804,in
8,2016,30020,ess_f,31.536072611761146,in
8,2018,30020,ess_f,57.81009570704948,in
8,2014,30060,ess_f,366.7790920285152,in
8,2016,30060,ess_f,2798.8326125565463,in
8,2018,30060,ess_f,139.1891020092997,in
8,2014,30420,ess_f,1159.9078057622917,in
8,2016,30420,ess_f,144.0703128125247,in
8,2018,30420,ess_f,636.3966400190208,in
8,2014,10110,ess_m,660.6740943118305,in
8,2016,10110,ess_m,449.9485619781608,in
8,2018,10110,ess_m,333.8510909438172,in
8,2014,10130,ess_m,246.41305143891137,in
8,2016,10130,ess_m,281.3439816564699,in
8,2018,10130,ess_m,586.5449212420823,in
8,2014,21720,ess_m,518.2695270137967,in
8,2016,21720,ess_m,794.7201980738104,in
8,2018,21720,ess_m,319.67621036609216,in
8,2014,21740,ess_m,304.10395648652,in
8,2016,21740,ess_m,156.86891967926564,in
8,2018,21740,ess_m,698.3907088505165,in
8,2014,21921,ess_m,120.20719675664505,in
8,2016,21921,ess_m,154.77532277363386,in
8,2018,21921,ess_m,170.5941329345662,in
8,2014,30020,ess_m,105.06993207231235,in
8,2016,30020,ess_m,60.77548954056075,in
8,2018,30020,ess_m,19.079741892959714,in
8,2014,30060,ess_m,415.28973974573864,in
8,2016,30060,ess_m,1797.6105300219006,in
8,2018,30060,ess_m,512.2350930401034,in
8,2014,30420,ess_m,265.58944262984176,in
8,2016,30420,ess_m,402.582504792426,in
8,2018,30420,ess_m,325.3104028667544,in
8,2014,10110,ess_t,1002.1720123814179,in
8,2016,10110,ess_t,788.7519222255935,in
8,2018,10110,ess_t,1184.484153716102,in
8,2014,10130,ess_t,465.5184932697821,in
8,2016,10130,ess_t,932.9405495231113,in
8,2018,10130,ess_t,1343.7542593198955,in
8,2014,21720,ess_t,1044.6915291877076,in
8,2016,21720,ess_t,1107.6347024223223,in
