sim,year,species_code,ess,value
2,2014,21740,ess_f,33.093185715638114
2,2014,21921,ess_f,119.55601377057144
2,2014,30060,ess_f,71.78908668358918
2,2014,30420,ess_f,50.800926684423075
2,2016,10110,ess_f,475.43006151525907
2,2016,21720,ess_f,54.48048398869413
2,2016,21740,ess_f,15.084694963688712
2,2016,21921,ess_f,40.66625765881663
2,2016,30060,ess_f,236.99419944517425
2,2016,30420,ess_f,149.21448183232818
2,2018,10110,ess_f,95.71635959372149
2,2018,21720,ess_f,116.08254419276501
2,2018,21740,ess_f,274.7362168167643
2,2018,21921,ess_f,77.69335124493327
2,2018,30060,ess_f,157.82870290730443
2,2018,30420,ess_f,158.67773157959797
2,2014,10110,ess_m,30.19251472049379
2,2014,21720,ess_m,259.08827082657183
2,2014,21740,ess_m,42.685625074023314
2,2014,21921,ess_m,33.05593509517443
2,2014,30060,ess_m,120.63432292237485
2,2014,30420,ess_m,45.97361666528029
2,2016,10110,ess_m,41.63145337938841
2,2016,21720,ess_m,113.89103971633571
2,2016,21740,ess_m,17.319668273887252
2,2016,21921,ess_m,131.1522363645454
2,2016,30060,ess_m,301.6089082829254
2,2016,30420,ess_m,54.64856083482486
2,2018,10110,ess_m,54.04472346260595
2,2018,21720,ess_m,52.70512016432456
2,2018,21740,ess_m,146.01222660052997
2,2018,21921,ess_m,93.7886701144552
2,2018,30060,ess_m,249.68818455564167
2,2018,30420,ess_m,123.5177600652617
2,2014,10110,ess_t,90.70473307972564
2,2014,21720,ess_t,503.1378052046368
2,2014,21740,ess_t,40.34272106793161
2,2014,21921,ess_t,70.22488047243002
2,2014,30060,ess_t,143.36600607012895
2,2014,30420,ess_t,72.44580375599136
2,2016,10110,ess_t,202.15072962803546
2,2016,21720,ess_t,105.74155676030843
2,2016,21740,ess_t,155.29355719377185
2,2016,21921,ess_t,79.14366531621741
2,2016,30060,ess_t,729.2541938433666
2,2016,30420,ess_t,207.49823084015216
2,2018,10110,ess_t,440.438558695764
2,2018,21720,ess_t,199.527519617528
2,2018,21740,ess_t,88.15863924398573
2,2018,21921,ess_t,99.80055599078094
2,2018,30060,ess_t,492.3980887401733
2,2018,30420,ess_t,235.10230896534927
3,2014,10110,ess_f,75.6741120251045
3,2014,21720,ess_f,206.63022986599555
3,2014,21740,ess_f,19.035257805371902
3,2014,21921,ess_f,96.7119131937774
3,2014,30060,ess_f,152.69291839138805
3,2014,30420,ess_f,81.15769605096119
3,2016,10110,ess_f,258.3277199514077
3,2016,21720,ess_f,41.469366467836146
3,2016,21740,ess_f,21.714071241515967
3,2016,21921,ess_f,20.948360476714566
3,2016,30060,ess_f,279.28686788826883
3,2016,30420,ess_f,206.7734109573446
3,2018,10110,ess_f,222.02834313469305
3,2018,21720,ess_f,137.5554851467239
3,2018,21740,ess_f,127.1401871051658
3,2018,21921,ess_f,335.3562433302391
3,2018,30060,ess_f,212.4163901568357
3,2018,30420,ess_f,130.92909979116692
3,2014,10110,ess_m,44.079079014522165
3,2014,21720,ess_m,87.33329531971629
3,2014,21740,ess_m,93.2529423731749
3,2014,21921,ess_m,81.1986488858757
3,2014,30060,ess_m,120.92759917213453
3,2014,30420,ess_m,44.52456524133381
3,2016,10110,ess_m,94.98113211253649
3,2016,21720,ess_m,82.83157611837704
3,2016,21740,ess_m,6.046247359488654
3,2016,21921,ess_m,14.840415251444654
3,2016,30060,ess_m,329.7295493887963
3,2016,30420,ess_m,60.031795586294344
3,2018,10110,ess_m,105.6359108379142
3,2018,21720,ess_m,385.93532466329043
3,2018,21740,ess_m,209.84477992690046
3,2018,21921,ess_m,63.612562541685534
3,2018,30060,ess_m,170.16525562510714
3,2018,30420,ess_m,200.21126608153006
3,2014,10110,ess_t,116.65581507297135
3,2014,21720,ess_t,170.01213416448383
3,2014,21740,ess_t,39.783664114807124
3,2014,21921,ess_t,181.3829490760043
3,2014,30060,ess_t,311.24920301049514
3,2014,30420,ess_t,140.83229140965517
3,2016,10110,ess_t,720.7214168741382
3,2016,21720,ess_t,73.94346356721438
3,2016,21740,ess_t,27.52863619089591
