sim,year,species_code,ess,value
3,2018,21740,ess_f,71.9033583091866
3,2018,21921,ess_f,92.42906829078527
3,2018,30060,ess_f,142.90181647927807
3,2018,30420,ess_f,226.5360067737172
3,2014,10110,ess_m,46.24535069784207
3,2014,21720,ess_m,183.76487498625286
3,2014,21740,ess_m,9.937694898137298
3,2014,21921,ess_m,90.9215435105098
3,2014,30060,ess_m,151.89219722480524
3,2014,30420,ess_m,131.81208700353318
3,2016,10110,ess_m,122.60859535511104
3,2016,21720,ess_m,196.54156531978853
3,2016,21740,ess_m,5.558145418510094
3,2016,21921,ess_m,34.52058633237011
3,2016,30060,ess_m,239.10437987790792
3,2016,30420,ess_m,60.05718374640954
3,2018,10110,ess_m,82.5285569842399
3,2018,21720,ess_m,81.15521797291598
3,2018,21740,ess_m,59.65396822939029
3,2018,21921,ess_m,140.4220538784829
3,2018,30060,ess_m,142.0470678586087
3,2018,30420,ess_m,144.33830157705106
3,2014,10110,ess_t,228.26379087688673
3,2014,21720,ess_t,352.9897973698222
3,2014,21740,ess_t,14.486862726053891
3,2014,21921,ess_t,178.08728718592644
3,2014,30060,ess_t,268.02777767674166
3,2014,30420,ess_t,204.60770087392626
3,2016,10110,ess_t,344.51735584752345
3,2016,21720,ess_t,382.69423237766046
3,2016,21740,ess_t,20.61578718176849
3,2016,21921,ess_t,53.93748961832782
3,2016,30060,ess_t,616.8168060545365
3,2016,30420,ess_t,182.9566860925164
3,2018,10110,ess_t,197.26787468633177
3,2018,21720,ess_t,204.19162493610304
3,2018,21740,ess_t,58.90331256172422
3,2018,21921,ess_t,153.57398703550217
3,2018,30060,ess_t,389.98284142540473
3,2018,30420,ess_t,355.06899183187545
4,2014,10110,ess_f,57.32217854869362
4,2014,21720,ess_f,407.76502472287507
4,2014,21740,ess_f,19.46068338448309
4,2014,21921,ess_f,33.198514693201645
4,2014,30060,ess_f,124.60115898059563
4,2014,30420,ess_f,134.85138576397495
4,2016,10110,ess_f,197.50086287298677
4,2016,21720,ess_f,586.1193034269361
4,2016,21740,ess_f,51.33374263865408
4,2016,21921,ess_f,22.283335377266607
4,2016,30060,ess_f,135.58790302848936
4,2016,30420,ess_f,144.8057802437942
4,2018,10110,ess_f,207.45614134422704
4,2018,21720,ess_f,191.29225169909006
4,2018,21740,ess_f,130.85511818734463
4,2018,21921,ess_f,66.83692358537378
4,2018,30060,ess_f,202.43894303931467
4,2018,30420,ess_f,136.3775399434703
4,2014,10110,ess_m,48.33742927618407
4,2014,21720,ess_m,141.15694248663925
4,2014,21740,ess_m,80.80960434182528
4,2014,21921,ess_m,105.10577840136777
4,2014,30060,ess_m,171.88545778494444
4,2014,30420,ess_m,73.76182248230396
4,2016,10110,ess_m,63.8735876915253
4,2016,21720,ess_m,105.67444034833946
4,2016,21740,ess_m,15.48471347699693
4,2016,21921,ess_m,35.81557249401793
4,2016,30060,ess_m,300.63217956424904
4,2016,30420,ess_m,113.7920345679126
4,2018,10110,ess_m,210.71338522017228
4,2018,21720,ess_m,495.4515685524852
4,2018,21740,ess_m,80.19647817831999
4,2018,21921,ess_m,143.32880007534462
4,2018,30060,ess_m,110.24368090563667
4,2018,30420,ess_m,117.70537528059259
4,2014,10110,ess_t,99.29576848365086
4,2014,21720,ess_t,1179.9414844406608
4,2014,21740,ess_t,36.58611721189972
4,2014,21921,ess_t,72.74545909870515
4,2014,30060,ess_t,246.3915861847918
4,2014,30420,ess_t,217.93687763117595
4,2016,10110,ess_t,199.3888511407351
4,2016,21720,ess_t,281.82386663381845
4,2016,21740,ess_t,26.26768585328625
4,2016,21921,ess_t,32.40274356476245
4,2016,30060,ess_t,311.9167275225432
4,2016,30420,ess_t,246.65917088547533
4,2018,10110,ess_t,389.66206643900256
4,2018,21720,ess_t,633.4381702179497
4,2018,21740,ess_t,110.74944379169712
4,2018,21921,ess_t,189.59970558095588
4,2018,30060,ess_t,268.90735210469563
4,2018,30420,ess_t,241.29067350094056
5,2014,10110,ess_f,93.31924387892876
5,2014,21720,ess_f,210.94204687158899
5,2014,21740,ess_f,12.718840350768694
5,2014,21921,ess_f,70.17681600240235
5,2014,30060,ess_f,161.17984616014303
5,2014,30420,ess_f,62.8808673451568
5,2016,10110,ess_f,361.929956155444
5,2016,21720,ess_f,120.71041468922313
5,2016,21740,ess_f,60.29769593684255
5,2016,21921,ess_f,19.066555550503356
5,2016,30060,ess_f,155.67520183721126
5,2016,30420,ess_f,133.89752166924924
5,2018,10110,ess_f,114.71318468989395
5,2018,21720,ess_f,140.9649072639245
5,2018,21740,ess_f,72.93470874411612
5,2018,21921,ess_f,153.68424541598273
5,2018,30060,ess_f,144.49706530215656
5,2018,30420,ess_f,173.70269291484453
5,2014,10110,ess_m,53.35020789808523
5,2014,21720,ess_m,123.78989190409966
5,2014,21740,ess_m,11.538458108090031
5,2014,21921,ess_m,45.61337509410837
5,2014,30060,ess_m,79.37655355731715
5,2014,30420,ess_m,97.13772221872392
5,2016,10110,ess_m,66.68226433995413
5,2016,21720,ess_m,377.19677066553555
5,2016,21740,ess_m,11.777871278122035
5,2016,21921,ess_m,50.230781168587995
5,2016,30060,ess_m,299.09466207202337
5,2016,30420,ess_m,99.867983441965535
5,2018,10110,ess_m,80.42406130263808
5,2018,21720,ess_m,185.60854215847047
5,2018,21740,ess_m,23.54390660349698
5,2018,21921,ess_m,92.05537316642736
5,2018,30060,ess_m,198.9943725640055
5,2018,30420,ess_m,113.84810816641414
5,2014,10110,ess_t,171.4732990922403
5,2014,21720,ess_t,209.39953731174185
5,2014,21740,ess_t,12.48346954675687
5,2014,21921,ess_t,91.0640685538254
5,2014,30060,ess_t,157.27731157759817
5,2014,30420,ess_t,160.38822889524096
5,2016,10110,ess_t,327.4601059561145
5,2016,21720,ess_t,294.4820649479182
5,2016,21740,ess_t,28.899355236553994
5,2016,21921,ess_t,38.560613445490375
5,2016,30060,ess_t,327.03421056894206
5,2016,30420,ess_t,321.05109010751744
5,2018,10110,ess_t,215.01093832368974
5,2018,21720,ess_t,285.07337750872216
5,2018,21740,ess_t,43.09262024164214
5,2018,21921,ess_t,160.80893217710098
5,2018,30060,ess_t,438.9260637358648
5,2018,30420,ess_t,302.8210530014866
6,2014,10110,ess_f,43.4325006681464
6,2014,21720,ess_f,228.00923413727259
6,2014,21740,ess_f,176.78560698922698
6,2014,21921,ess_f,108.95991645022501
6,2014,30060,ess_f,161.42440279165763
6,2014,30420,ess_f,151.24065180318922
6,2016,10110,ess_f,176.61378650901892
6,2016,21720,ess_f,216.37958022269513
6,2016,21740,ess_f,11.300725097886492
6,2016,21921,ess_f,89.02244391699867
6,2016,30060,ess_f,171.0368822218036
6,2016,30420,ess_f,235.93892254386458
6,2018,10110,ess_f,183.36622632103536
6,2018,21720,ess_f,262.60788442148004
6,2018,21740,ess_f,214.4849867318422
6,2018,21921,ess_f,160.36515395715048
6,2018,30060,ess_f,155.0607323230544
6,2018,30420,ess_f,191.76790754817011
6,2014,10110,ess_m,44.86359319606527
6,2014,21720,ess_m,304.5077154004467
6,2014,21740,ess_m,86.85482333815824
6,2014,21921,ess_m,116.68137511512931
6,2014,30060,ess_m,189.0639136407929
6,2014,30420,ess_m,107.81597005662924
6,2016,10110,ess_m,53.846940106879735
6,2016,21720,ess_m,189.7002664092168
6,2016,21740,ess_m,4.480646237394703
6,2016,21921,ess_m,59.17688004682084
6,2016,30060,ess_m,309.23688810626777
6,2016,30420,ess_m,104.70074209328129
6,2018,10110,ess_m,83.82444327766714
6,2018,21720,ess_m,346.4991358519587
6,2018,21740,ess_m,121.30427681473951
6,2018,21921,ess_m,86.75187098195056
6,2018,30060,ess_m,218.00362164559982
6,2018,30420,ess_m,152.85978189690346
6,2014,10110,ess_t,93.38064466618587
6,2014,21720,ess_t,409.32030831158824
6,2014,21740,ess_t,167.8234933513276
6,2014,21921,ess_t,216.04305963547304
6,2014,30060,ess_t,268.7860995682667
6,2014,30420,ess_t,178.612068086333
6,2016,10110,ess_t,200.99974535258917
6,2016,21720,ess_t,345.8763992270504
6,2016,21740,ess_t,10.351665702646974
6,2016,21921,ess_t,83.53635576079563
6,2016,30060,ess_t,221.92992465385024
6,2016,30420,ess_t,275.1256514118755
6,2018,10110,ess_t,202.5523780032689
6,2018,21720,ess_t,383.39828647071084
6,2018,21740,ess_t,74.09591450017646
6,2018,21921,ess_t,196.63344829306897
6,2018,30060,ess_t,542.8192867130135
6,2018,30420,ess_t,423.0334852098221
7,2014,10110,ess_f,97.69774826071388
7,2014,21720,ess_f,59.33189228187681
7,2014,21740,ess_f,45.513926365996056
7,2014,21921,ess_f,52.22005516025916
7,2014,30060,ess_f,152.47774964126054
7,2014,30420,ess_f,147.59310127859987
7,2016,10110,ess_f,132.80999156552716
7,2016,21720,ess_f,267.3412207697112
7,2016,21740,ess_f,117.37836077164646
7,2016,21921,ess_f,125.07330086748784
7,2016,30060,ess_f,318.33011623741913
7,2016,30420,ess_f,173.706893200583
7,2018,10110,ess_f,192.1613345934168
7,2018,21720,ess_f,167.3277153370882
7,2018,21740,ess_f,466.5828660573919
7,2018,21921,ess_f,42.417573908605135
7,2018,30060,ess_f,350.43512979070243
7,2018,30420,ess_f,209.54992608811637
7,2014,10110,ess_m,40.54287135276973
7,2014,21720,ess_m,923.9866256535893
7,2014,21740,ess_m,20.743334041032213
7,2014,21921,ess_m,97.1448494931753
7,2014,30060,ess_m,281.0263567014978
7,2014,30420,ess_m,119.50670949384049
7,2016,10110,ess_m,74.55257718578606
7,2016,21720,ess_m,96.46270938776351
7,2016,21740,ess_m,131.1504348494927
7,2016,21921,ess_m,253.55190112162396
7,2016,30060,ess_m,307.364288180099
7,2016,30420,ess_m,64.88209991364582
7,2018,10110,ess_m,521.7879959953265
7,2018,21720,ess_m,105.57106351261197
7,2018,21740,ess_m,68.82635985158481
7,2018,21921,ess_m,79.76250615899356
7,2018,30060,ess_m,179.57037180772545
7,2018,30420,ess_m,88.19085978162057
7,2014,10110,ess_t,174.85301764397738
7,2014,21720,ess_t,220.18490244571328
7,2014,21740,ess_t,33.95414268910192
7,2014,21921,ess_t,88.1345819724091
7,2014,30060,ess_t,453.1384264159999
7,2014,30420,ess_t,262.22128077069226
7,2016,10110,ess_t,165.00265575087198
7,2016,21720,ess_t,215.131481002206
7,2016,21740,ess_t,207.8527236705505
7,2016,21921,ess_t,326.0389501125927
7,2016,30060,ess_t,570.9771710341687
7,2016,30420,ess_t,205.23763519804783
7,2018,10110,ess_t,385.42626884187644
7,2018,21720,ess_t,150.95538563816334
7,2018,21740,ess_t,274.9890593733473
7,2018,21921,ess_t,65.31735986354244
7,2018,30060,ess_t,336.3962656908896
7,2018,30420,ess_t,238.07637215140352
8,2014,10110,ess_f,245.86874980058715
8,2014,21720,ess_f,51.192551711094914
8,2014,21740,ess_f,85.44396567442902
8,2014,21921,ess_f,105.87225721277774
8,2014,30060,ess_f,107.70003459920039
8,2014,30420,ess_f,96.50438587362926
8,2016,10110,ess_f,244.71506210647647
8,2016,21720,ess_f,160.40894643156878
8,2016,21740,ess_f,110.37979024109313
8,2016,21921,ess_f,74.97819909560869
8,2016,30060,ess_f,271.800988586635
8,2016,30420,ess_f,89.71673831526067
8,2018,10110,ess_f,307.9668011064594
8,2018,21720,ess_f,135.75853257718134
8,2018,21740,ess_f,579.7558842138762
8,2018,21921,ess_f,162.20445986404127
8,2018,30060,ess_f,149.9176075505103
8,2018,30420,ess_f,127.5255594008092
8,2014,10110,ess_m,85.85424857389245
8,2014,21720,ess_m,46.61550768085093
8,2014,21740,ess_m,52.37099470568177
8,2014,21921,ess_m,82.82829349610859
8,2014,30060,ess_m,170.6165558286203
8,2014,30420,ess_m,86.77577343422483
8,2016,10110,ess_m,53.33136610658411
8,2016,21720,ess_m,112.79248460601771
8,2016,21740,ess_m,83.79544159977375
8,2016,21921,ess_m,93.90805070205629
8,2016,30060,ess_m,347.00763959543895
8,2016,30420,ess_m,102.83255093205533
8,2018,10110,ess_m,65.41771532251317
8,2018,21720,ess_m,196.4105106413086
8,2018,21740,ess_m,221.82785240396623
8,2018,21921,ess_m,209.84722377969376
8,2018,30060,ess_m,211.33542193135992
8,2018,30420,ess_m,177.70578615971885
8,2014,10110,ess_t,371.2289327974101
8,2014,21720,ess_t,103.47148149147102
8,2014,21740,ess_t,72.96999888090701
8,2014,21921,ess_t,114.3764354826735
8,2014,30060,ess_t,306.55948494684685
8,2014,30420,ess_t,185.57591036046023
8,2016,10110,ess_t,146.21793857861977
8,2016,21720,ess_t,220.29951842983633
8,2016,21740,ess_t,115.0204010525107
8,2016,21921,ess_t,90.9912636843809
8,2016,30060,ess_t,805.3090404596112
8,2016,30420,ess_t,204.60899027448104
8,2018,10110,ess_t,261.77302044856094
8,2018,21720,ess_t,266.81768267601734
8,2018,21740,ess_t,120.96751397690058
8,2018,21921,ess_t,549.173710654272
8,2018,30060,ess_t,451.82913953843206
8,2018,30420,ess_t,354.0437916725987
9,2014,10110,ess_f,48.77756322537528
9,2014,21720,ess_f,58.73625706576065
9,2014,21740,ess_f,13.775038582365585
9,2014,21921,ess_f,159.21198820389202
9,2014,30060,ess_f,102.92084463651572
9,2014,30420,ess_f,70.49854527016817
9,2016,10110,ess_f,207.08425193175242
9,2016,21720,ess_f,90.39237945949584
9,2016,21740,ess_f,127.85019247055743
9,2016,21921,ess_f,90.64833940271751
9,2016,30060,ess_f,381.0756054967723
9,2016,30420,ess_f,106.73455039735781
9,2018,10110,ess_f,162.51303129930048
9,2018,21720,ess_f,63.14364409938638
9,2018,21740,ess_f,256.8688920344171
9,2018,21921,ess_f,152.62866311536297
9,2018,30060,ess_f,158.13265133240165
9,2018,30420,ess_f,182.31987453247163
9,2014,10110,ess_m,31.030374566349728
9,2014,21720,ess_m,104.47407498561607
9,2014,21740,ess_m,5.733119086478187
9,2014,21921,ess_m,30.62669011814953
9,2014,30060,ess_m,73.42811609347206
9,2014,30420,ess_m,166.67894204264897
9,2016,10110,ess_m,129.06339477868383
9,2016,21720,ess_m,65.64019986987364
9,2016,21740,ess_m,24.56663592116526
9,2016,21921,ess_m,258.608192599284
9,2016,30060,ess_m,201.1123776250529
9,2016,30420,ess_m,77.0995659043805
9,2018,10110,ess_m,79.69712102009669
9,2018,21720,ess_m,157.14227321891465
9,2018,21740,ess_m,108.40737139682959
9,2018,21921,ess_m,176.25544107093643
9,2018,30060,ess_m,195.82816169365142
9,2018,30420,ess_m,54.64927844876925
9,2014,10110,ess_t,97.70951134703505
9,2014,21720,ess_t,88.17312062893083
9,2014,21740,ess_t,8.907411271046032
9,2014,21921,ess_t,100.35181554937233
9,2014,30060,ess_t,144.1700588507351
9,2014,30420,ess_t,127.74327650657997
9,2016,10110,ess_t,373.7902975769711
9,2016,21720,ess_t,82.22803481763448
9,2016,21740,ess_t,63.948630575520546
9,2016,21921,ess_t,173.50589953595156
9,2016,30060,ess_t,573.136947190206
9,2016,30420,ess_t,158.4678588129373
9,2018,10110,ess_t,197.74235011130665
9,2018,21720,ess_t,438.7007846830427
9,2018,21740,ess_t,277.2838432663924
9,2018,21921,ess_t,243.1716715095739
9,2018,30060,ess_t,459.73786422198197
9,2018,30420,ess_t,160.36638820067557
10,2014,10110,ess_f,100.22153041608664
10,2014,21720,ess_f,138.74378967393173
10,2014,21740,ess_f,66.99969418603857
10,2014,21921,ess_f,55.45850191377017
10,2014,30060,ess_f,96.54344001230184
10,2014,30420,ess_f,97.93888003061998
10,2016,10110,ess_f,63.46663680708036
10,2016,21720,ess_f,921.6878011204645
10,2016,21740,ess_f,55.824555961361916
10,2016,21921,ess_f,28.100769577866437
10,2016,30060,ess_f,115.0585612235796
10,2016,30420,ess_f,144.98322335316675
10,2018,10110,ess_f,44.64809525105451
10,2018,21720,ess_f,155.5837222708009
10,2018,21740,ess_f,76.04452983919047
10,2018,21921,ess_f,50.790183352667704
10,2018,30060,ess_f,105.3052197817764
10,2018,30420,ess_f,199.5710400280739
10,2014,10110,ess_m,77.49788709514887
10,2014,21720,ess_m,247.35692946810778
10,2014,21740,ess_m,10.570431316492952
10,2014,21921,ess_m,89.8934170822367
10,2014,30060,ess_m,128.40127223610327
10,2014,30420,ess_m,54.53976134919565
10,2016,10110,ess_m,41.24149463782699
10,2016,21720,ess_m,121.206796262324
10,2016,21740,ess_m,15.247147445017928
10,2016,21921,ess_m,38.2852588321473
10,2016,30060,ess_m,365.73505246491385
10,2016,30420,ess_m,149.11767447378378
10,2018,10110,ess_m,99.76145077556312
10,2018,21720,ess_m,99.97567824203868
10,2018,21740,ess_m,64.31305492360235
10,2018,21921,ess_m,30.02000017871356
10,2018,30060,ess_m,226.16837476467416
10,2018,30420,ess_m,82.18123812530328
10,2014,10110,ess_t,237.91078323038002
10,2014,21720,ess_t,263.361250754658
10,2014,21740,ess_t,25.22243194894458
10,2014,21921,ess_t,89.48932834336838
10,2014,30060,ess_t,179.22557866640815
10,2014,30420,ess_t,160.32326147114665
10,2016,10110,ess_t,72.85719937111075
10,2016,21720,ess_t,387.2776902773534
10,2016,21740,ess_t,30.3670126853945
10,2016,21921,ess_t,77.52026406175047
10,2016,30060,ess_t,421.87613064315724
10,2016,30420,ess_t,232.00951773206896
10,2018,10110,ess_t,135.0686019781933
10,2018,21720,ess_t,149.31805476707615
10,2018,21740,ess_t,137.23877615149524
10,2018,21921,ess_t,44.141196509248864
10,2018,30060,ess_t,306.41257178665074
10,2018,30420,ess_t,332.2172735234241
11,2014,10110,ess_f,80.63152079151016
11,2014,21720,ess_f,99.87354559581568
11,2014,21740,ess_f,126.01458409357106
11,2014,21921,ess_f,88.65033251073754
11,2014,30060,ess_f,127.84068293949349
11,2014,30420,ess_f,84.7736002283114
11,2016,10110,ess_f,177.724818865411
11,2016,21720,ess_f,96.61305396135613
11,2016,21740,ess_f,106.56436233521305
11,2016,21921,ess_f,7.572606737088965
11,2016,30060,ess_f,545.892389518476
11,2016,30420,ess_f,162.54852712066176
11,2018,10110,ess_f,110.37080965760912
11,2018,21720,ess_f,61.91166279261302
11,2018,21740,ess_f,182.5455086249949
11,2018,21921,ess_f,293.71314773883347
11,2018,30060,ess_f,236.87250601713134
11,2018,30420,ess_f,192.5618493317909
11,2014,10110,ess_m,88.54329487786052
11,2014,21720,ess_m,184.65985850803966
11,2014,21740,ess_m,5.728426549153385
11,2014,21921,ess_m,55.46032014914038
11,2014,30060,ess_m,113.60305059937473
11,2014,30420,ess_m,45.98134748717042
11,2016,10110,ess_m,54.20748017162272
11,2016,21720,ess_m,173.82112629473664
11,2016,21740,ess_m,12.249450406707279
11,2016,21921,ess_m,28.104893454450437
11,2016,30060,ess_m,499.4128671536882
11,2016,30420,ess_m,82.15170146255088
11,2018,10110,ess_m,151.8124608945504
11,2018,21720,ess_m,111.0915844270356
11,2018,21740,ess_m,111.9835884872557
11,2018,21921,ess_m,67.54138647401886
11,2018,30060,ess_m,273.79048925775476
11,2018,30420,ess_m,114.35931480676703
11,2014,10110,ess_t,124.63336825145228
11,2014,21720,ess_t,316.2182683663612
11,2014,21740,ess_t,21.380622237680257
11,2014,21921,ess_t,97.26547126148292
11,2014,30060,ess_t,150.89691356888355
11,2014,30420,ess_t,113.12298166516238
11,2016,10110,ess_t,190.21312891696118
11,2016,21720,ess_t,140.81022856015352
11,2016,21740,ess_t,26.962724662768778
11,2016,21921,ess_t,13.675224176931044
11,2016,30060,ess_t,1158.2307171960574
11,2016,30420,ess_t,230.66745624920247
11,2018,10110,ess_t,192.84193721735588
11,2018,21720,ess_t,438.5090181634846
11,2018,21740,ess_t,193.0500747358284
11,2018,21921,ess_t,215.48676058875398
11,2018,30060,ess_t,733.6398755748373
11,2018,30420,ess_t,415.0599456792113
12,2014,10110,ess_f,375.48883674471705
12,2014,21720,ess_f,78.4644296350386
12,2014,21740,ess_f,141.26850393818083
12,2014,21921,ess_f,15.50613398172172
12,2014,30060,ess_f,76.14547322089511
12,2014,30420,ess_f,62.18334017241141
12,2016,10110,ess_f,141.15300906479288
12,2016,21720,ess_f,101.38928372406717
12,2016,21740,ess_f,47.88730940345182
12,2016,21921,ess_f,38.89826678938776
12,2016,30060,ess_f,141.93170662272897
12,2016,30420,ess_f,175.58417912384448
12,2018,10110,ess_f,199.28976348682983
12,2018,21720,ess_f,109.2710621713129
12,2018,21740,ess_f,245.96747857296
12,2018,21921,ess_f,187.7404817201987
12,2018,30060,ess_f,178.09453515987516
12,2018,30420,ess_f,202.34195158507941
12,2014,10110,ess_m,85.72090338917192
12,2014,21720,ess_m,196.65550938224047
12,2014,21740,ess_m,153.25274928076246
12,2014,21921,ess_m,22.17533953447833
12,2014,30060,ess_m,101.72317710556395
12,2014,30420,ess_m,52.447920152378146
12,2016,10110,ess_m,107.87739544743754
12,2016,21720,ess_m,145.39921539465146
12,2016,21740,ess_m,8.769320680629292
12,2016,21921,ess_m,55.913604463377126
12,2016,30060,ess_m,240.91174351537083
12,2016,30420,ess_m,85.89199032456494
12,2018,10110,ess_m,126.84222806349769
12,2018,21720,ess_m,98.45492892850963
12,2018,21740,ess_m,40.075665869831994
12,2018,21921,ess_m,184.3514943336271
12,2018,30060,ess_m,233.26887863397323
12,2018,30420,ess_m,61.6441751807894
12,2014,10110,ess_t,614.2102208659378
12,2014,21720,ess_t,210.61374341227588
12,2014,21740,ess_t,197.31126886987678
12,2014,21921,ess_t,23.586121377386696
12,2014,30060,ess_t,116.88369229728218
12,2014,30420,ess_t,89.37582638399752
12,2016,10110,ess_t,153.30533207964035
12,2016,21720,ess_t,169.23800199907797
12,2016,21740,ess_t,19.73589016560239
12,2016,21921,ess_t,71.93954456544067
12,2016,30060,ess_t,360.605453110087
12,2016,30420,ess_t,358.2815188765678
12,2018,10110,ess_t,266.88160110533516
12,2018,21720,ess_t,378.2367991243039
12,2018,21740,ess_t,70.76345686799952
12,2018,21921,ess_t,363.3308454717243
12,2018,30060,ess_t,352.6251890901394
12,2018,30420,ess_t,164.3254411804439
13,2014,10110,ess_f,74.70260969603606
13,2014,21720,ess_f,113.00436564356818
13,2014,21740,ess_f,251.79422598995777
13,2014,21921,ess_f,64.32155419919887
13,2014,30060,ess_f,208.96809842517968
13,2014,30420,ess_f,55.966340453841426
13,2016,10110,ess_f,211.52463358136058
13,2016,21720,ess_f,61.37931143669236
13,2016,21740,ess_f,55.26278314141573
13,2016,21921,ess_f,65.91120841019222
13,2016,30060,ess_f,229.79663840371632
13,2016,30420,ess_f,205.93228389034107
13,2018,10110,ess_f,54.34473467778324
13,2018,21720,ess_f,181.41284500390276
13,2018,21740,ess_f,38.642137050342065
13,2018,21921,ess_f,43.35301204012491
13,2018,30060,ess_f,159.30085907644562
13,2018,30420,ess_f,164.66695121995653
