year,species_code,comp_type,region,iss_age,base_iss_length,sub_iss_length,sub_samp
2019,10110,male,cgoa,107.79258943927022,1231.7683013810006,807.9509894610912,t50
2019,10110,male,egoa,44.59436355675731,652.6390090893601,417.5797757275725,t50
2019,10110,male,wgoa,37.32930780028405,939.8813266234076,471.3208265770247,t50
2019,10110,total,cgoa,271.8607353661627,2943.216518026811,2056.3970987733233,t50
2019,10110,total,egoa,85.40862618913556,1003.7477208692547,717.3429414596093,t50
2019,10110,total,wgoa,119.2313780983116,1982.120730916723,1179.6585297800518,t50
2019,10130,female,cgoa,45.79196869144366,604.7144789872601,447.8149176047715,t50
2019,10130,female,egoa,7.85669225011659,119.3111546741555,84.77321704352714,t50
2019,10130,female,wgoa,21.3163031109689,440.4322085332293,309.4243429299418,t50
2019,10130,male,cgoa,46.23423434464554,464.3064879210902,361.3391399863505,t50
