year,species_code,comp_type,iss_age,base_iss_length,sub_iss_length,sub_samp,region,bin
2019,21720,male,54.81304714232565,84.02598748623855,76.53075042151842,t50,goa,5cm
2019,21720,total,64.5877106620761,86.57946471304882,82.45107353967731,t50,goa,5cm
2019,21740,female,115.36441862691484,138.87060252292017,128.34181718820125,t50,goa,5cm
2019,21740,male,92.81333523308764,98.34411829836743,89.345072697062,t50,goa,5cm
2019,21740,total,94.09429104240888,109.35977376350296,105.27653291920976,t50,goa,5cm
2019,30060,female,239.63426794369187,214.74806402120683,194.03602810948908,t50,goa,5cm
2019,30060,male,238.6556143689629,124.47350959611713,118.66122927067865,t50,goa,5cm
2019,30060,total,362.7953356513186,177.5936521241565,172.49487985360346,t50,goa,5cm
2019,30420,female,105.66755230094108,49.01759840830185,43.7417894895459,t50,goa,5cm
2019,30420,male,74.59384825143059,127.15150834913882,82.28770480268372,t50,goa,5cm
2019,30420,total,178.81470414066567,99.17209439854344,85.05417262892156,t50,goa,5cm
2021,10130,female,121.37207377327076,573.434374023216,475.76139205434345,t50,goa,5cm
2021,10130,male,101.27296638048972,519.3856524443567,435.1787272420086,t50,goa,5cm
2021,10130,total,214.9329809030256,780.0744877215061,679.8779639999435,t50,goa,5cm
2021,21720,female,163.13539604454778,425.12518200168864,414.6987950292512,t50,goa,5cm
2021,21720,male,116.23186623319364,357.25346305006303,343.6194584425292,t50,goa,5cm
2021,21720,total,213.59079431896447,504.1740691954294,495.2137892821828,t50,goa,5cm
2021,21740,female,95.57654996509888,119.63324034185602,115.49084901136582,t50,goa,5cm
2021,21740,male,87.16570037978285,106.68596006432364,99.84620653594853,t50,goa,5cm
2021,21740,total,98.4559526078892,122.68050900749311,120.76416527668415,t50,goa,5cm
2021,30060,female,218.20684803394096,172.98780785118112,145.03006485074388,t50,goa,5cm
2021,30060,male,263.57403596764,129.38164143217074,111.13427675297552,t50,goa,5cm
2021,30060,total,419.5239011429071,215.82578593320295,193.2159220460854,t50,goa,5cm
2021,30420,female,120.39278055155896,45.98343791717477,36.11457257361247,t50,goa,5cm
2021,30420,male,121.79877086896724,142.93806169087685,99.77892275476684,t50,goa,5cm
2021,30420,total,224.11973311711185,105.18527652927668,86.7248648834419,t50,goa,5cm
2017,10110,female,389.1059974256696,1294.7659949463102,1243.7825687683478,t100,goa,5cm
2017,10110,male,161.94937681653911,592.4291469503263,560.510312291759,t100,goa,5cm
2017,10110,total,518.4578388615696,1492.9769605708443,1437.411713008152,t100,goa,5cm
2017,10130,female,89.22476053286415,661.2056041925533,621.4831468583577,t100,goa,5cm
2017,10130,male,89.89990210508529,402.3470755294905,385.19252239599786,t100,goa,5cm
2017,10130,total,174.9570029086133,662.0057439043059,645.6209935941469,t100,goa,5cm
2017,10200,female,177.82329275356142,442.6860104834101,442.6185752978426,t100,goa,5cm
2017,10200,male,129.9568654938842,149.14719992493792,148.67838609810457,t100,goa,5cm
2017,10200,total,278.74013027168195,379.46063511774264,378.6701928815138,t100,goa,5cm
2017,10261,female,142.26366550779238,328.7180560655571,316.6321265571432,t100,goa,5cm
2017,10261,male,90.9500622537734,145.87342091637066,144.7297827984978,t100,goa,5cm
2017,10261,total,206.99411770592175,351.7859363878816,344.2447513384467,t100,goa,5cm
2017,21720,female,96.11479298758364,246.657474757882,246.657474757882,t100,goa,5cm
2017,21720,male,74.77725970669978,202.89385775735624,202.89385775735624,t100,goa,5cm
2017,21720,total,129.3857414843639,289.84870634847147,289.84870634847147,t100,goa,5cm
2017,21740,female,15.861792759295922,22.811314337779233,22.685374782370175,t100,goa,5cm
2017,21740,male,19.21956396886577,23.20617527077989,22.997484830168137,t100,goa,5cm
2017,21740,total,19.650637222302215,27.086362729692553,27.043677854350022,t100,goa,5cm
2017,30060,female,203.33635606507144,145.52842193989744,139.0000155499939,t100,goa,5cm
2017,30060,male,174.21949765753294,77.40659918177863,76.09581800855695,t100,goa,5cm
2017,30060,total,327.361574499874,139.34251835649138,136.86187652166723,t100,goa,5cm
2017,30420,female,113.14901859105376,20.499988180108904,20.386297894464885,t100,goa,5cm
2017,30420,male,95.92467864254692,81.70101009547521,72.30337945144687,t100,goa,5cm
2017,30420,total,198.93172290844728,48.19871733702941,47.31999839500298,t100,goa,5cm
2019,10110,female,419.8960530726752,1892.579225080838,1767.1227667223638,t100,goa,5cm
2019,10110,male,234.8343101051664,1099.4324953626187,1040.5720602759388,t100,goa,5cm
2019,10110,total,608.298974991526,2135.600128053092,2048.964833912455,t100,goa,5cm
2019,10130,female,81.66602850678122,413.2963169187728,404.8892176669945,t100,goa,5cm
2019,10130,male,71.82924220807705,194.78118270413543,193.13979267625717,t100,goa,5cm
2019,10130,total,140.49451055866814,345.83333488970624,343.1112233946516,t100,goa,5cm
2019,10200,female,203.3645170267729,473.939871584115,465.0974438422014,t100,goa,5cm
2019,10200,male,152.72929971306593,286.1562568949777,283.3924205333011,t100,goa,5cm
2019,10200,total,326.03015496986416,544.5663416919391,538.7799458823424,t100,goa,5cm
2019,21720,female,58.699592493001475,86.05684207553875,83.29085400375249,t100,goa,5cm
2019,21720,male,60.30238370126176,93.44977453056312,90.96176221079996,t100,goa,5cm
2019,21720,total,72.39803990332263,98.68215526408876,97.12827468122416,t100,goa,5cm
2019,21740,female,112.79270413393624,138.0803043163266,133.74764095302066,t100,goa,5cm
2019,21740,male,94.50279238582178,95.85424248624184,93.61114253245458,t100,goa,5cm
2019,21740,total,93.91284257224396,108.91562767369052,107.93652059268088,t100,goa,5cm
2019,30060,female,233.0403895948652,214.68693722248236,207.87281999878132,t100,goa,5cm
2019,30060,male,238.73841112420936,130.9325086392293,130.04624980191647,t100,goa,5cm
2019,30060,total,356.70340353597487,183.1568581096203,182.44424747157908,t100,goa,5cm
2019,30420,female,104.23415220746485,49.41428625311965,47.8173810454629,t100,goa,5cm
2019,30420,male,73.53262596699687,121.46644543370404,106.4394941848406,t100,goa,5cm
2019,30420,total,174.93668903203152,98.75199888069233,95.05776638266931,t100,goa,5cm
2021,10130,female,124.5544387075468,549.474876263018,529.897949624507,t100,goa,5cm
2021,10130,male,104.55293512062038,520.0505214293265,492.4369530095842,t100,goa,5cm
2021,10130,total,220.8291753928792,739.9934663436331,721.4878593684383,t100,goa,5cm
2021,21720,female,166.4901608491101,441.86315446858873,440.529226677218,t100,goa,5cm
2021,21720,male,119.40079291342629,363.75846476011503,361.6175321179858,t100,goa,5cm
2021,21720,total,220.3523075365831,525.1690807575352,523.4389410158448,t100,goa,5cm
2021,21740,female,87.72816177174091,115.41680380047087,112.16461932937806,t100,goa,5cm
2021,21740,male,82.87780000775967,102.72919743673232,100.74069377332508,t100,goa,5cm
2021,21740,total,92.07021836211086,118.80644867699355,117.40611690052654,t100,goa,5cm
2021,30060,female,224.05566172555123,158.73576589428075,152.0077135706718,t100,goa,5cm
2021,30060,male,275.1490505419874,120.6279269024434,117.16298397349996,t100,goa,5cm
2021,30060,total,432.4564178700415,201.788568415575,195.00107327391845,t100,goa,5cm
2021,30420,female,117.90797858145204,47.57431180949006,43.947403224658466,t100,goa,5cm
2021,30420,male,117.05659619987593,148.55406713312394,134.9087001424252,t100,goa,5cm
2021,30420,total,217.5612018912965,107.84231028689344,101.76445432789538,t100,goa,5cm
2017,10110,female,395.0575075673414,1346.0570142029362,1324.636558394588,t150,goa,5cm
2017,10110,male,176.76671298879288,695.901099661711,685.4074330243022,t150,goa,5cm
2017,10110,total,558.5900699630187,1649.6258600994104,1634.6124147302933,t150,goa,5cm
2017,10130,female,89.15814691674504,663.3781001709563,657.3597389503774,t150,goa,5cm
2017,10130,male,89.99076308326951,409.12038179810435,407.28972847960017,t150,goa,5cm
2017,10130,total,172.84410174991717,694.4740864382122,690.8466737768678,t150,goa,5cm
2017,10200,female,176.36065547337952,394.6259057412349,394.5754845829138,t150,goa,5cm
2017,10200,male,129.13646145825706,155.20176033719275,155.2407888555999,t150,goa,5cm
2017,10200,total,283.5789800186318,373.4997049562554,373.5217281995661,t150,goa,5cm
2017,10261,female,144.45025881031762,336.90439144527704,335.92711490774565,t150,goa,5cm
2017,10261,male,88.91595783758078,150.31806778331008,150.1844324600707,t150,goa,5cm
2017,10261,total,205.0632543787282,361.8164377185838,361.6171347137518,t150,goa,5cm
2017,21720,female,97.30631332797633,251.8796735887476,251.8796735887476,t150,goa,5cm
2017,21720,male,73.43928492938086,212.67178536042584,212.67178536042584,t150,goa,5cm
2017,21720,total,133.59613922379913,305.37270019338166,305.37270019338166,t150,goa,5cm
2017,21740,female,14.729326473217476,21.692093400315347,21.648096049662332,t150,goa,5cm
2017,21740,male,17.722908906270785,22.31028391065055,22.257059547512508,t150,goa,5cm
2017,21740,total,17.946731853096544,25.918263690925333,25.89255564077817,t150,goa,5cm
2017,30060,female,197.41970530597877,127.13224371739057,126.00338508684752,t150,goa,5cm
2017,30060,male,174.76966629402054,71.65007291629038,70.79926341255081,t150,goa,5cm
2017,30060,total,328.5033712848876,128.18011014085474,126.66123508634546,t150,goa,5cm
2017,30420,female,111.66682494242896,22.84666823827801,22.78264606468211,t150,goa,5cm
2017,30420,male,93.06784030125974,81.70990431009182,80.95748996900173,t150,goa,5cm
2017,30420,total,191.91348483455215,52.290310061995775,52.21290306720359,t150,goa,5cm
2019,10110,female,408.50815919401344,1824.8099909940563,1791.0562692971434,t150,goa,5cm
2019,10110,male,245.85579713962224,1114.7482581248316,1095.1031706624235,t150,goa,5cm
2019,10110,total,613.2199881897074,2099.551819629545,2071.630198586999,t150,goa,5cm
2019,10130,female,82.37959561488822,392.15071680053234,391.7319628185001,t150,goa,5cm
2019,10130,male,72.3315925794303,199.47952635707304,199.34749674339952,t150,goa,5cm
2019,10130,total,140.1995925329736,340.3716879633711,340.1658603237405,t150,goa,5cm
2019,10200,female,205.81046510691849,474.94017986252896,474.4336892399527,t150,goa,5cm
2019,10200,male,153.84077747465588,275.94820393028675,275.5999994727474,t150,goa,5cm
2019,10200,total,333.49590867410086,523.15936824444,521.9268429351933,t150,goa,5cm
2019,21720,female,57.379432191380914,80.81649854205361,80.54929838134593,t150,goa,5cm
2019,21720,male,61.188513285961434,91.11554586424096,90.49086594403018,t150,goa,5cm
2019,21720,total,71.16337488948425,94.45822854214995,94.19505417279863,t150,goa,5cm
2019,21740,female,109.85869726879164,134.88333306244658,132.84416938604875,t150,goa,5cm
2019,21740,male,91.97326386259834,96.11616793895978,95.25924359600032,t150,goa,5cm
2019,21740,total,92.82137786525344,108.21679083243504,107.66182490872598,t150,goa,5cm
2019,30060,female,232.62651848375,212.0058322259063,210.54063567758976,t150,goa,5cm
2019,30060,male,239.92690203440847,126.78535078752464,126.50778154397356,t150,goa,5cm
2019,30060,total,361.6073427067695,180.05841427319757,179.56527916710616,t150,goa,5cm
2019,30420,female,104.83688766121644,49.23389801050549,48.51640497767648,t150,goa,5cm
2019,30420,male,74.43031635162923,143.02591231138533,139.9672797789542,t150,goa,5cm
2019,30420,total,174.62442627653746,105.95525461617204,104.37704888398724,t150,goa,5cm
2021,10130,female,123.0347088059272,551.7995588875476,547.2821072116633,t150,goa,5cm
2021,10130,male,106.17779865963892,519.8568644209039,512.5344017547551,t150,goa,5cm
2021,10130,total,222.71320835119215,771.6725086822833,765.6358911803155,t150,goa,5cm
2021,21720,female,154.44128953162328,405.62025715078977,405.47925805522055,t150,goa,5cm
2021,21720,male,111.5399316094815,358.6600761573325,358.6970764928515,t150,goa,5cm
2021,21720,total,200.0460625263492,491.4030020501901,491.5548929915254,t150,goa,5cm
2021,21740,female,94.01118178141196,120.2118180526142,119.36738344976688,t150,goa,5cm
2021,21740,male,85.42090063257265,106.22687304126134,105.91356489831506,t150,goa,5cm
2021,21740,total,97.1059538337996,122.21550574556174,122.16807632708888,t150,goa,5cm
2021,30060,female,215.1063256897311,155.06016239068256,155.26023684643425,t150,goa,5cm
2021,30060,male,262.3048348017261,117.90023182738894,117.5760166063602,t150,goa,5cm
2021,30060,total,413.0889255900301,198.78377659999543,198.60992850750873,t150,goa,5cm
2021,30420,female,120.12419554418194,43.75858985355347,43.22183416813111,t150,goa,5cm
2021,30420,male,121.0270042801161,131.9117489891949,130.56301011080467,t150,goa,5cm
2021,30420,total,226.56302378676392,95.06622943488092,94.64927707479728,t150,goa,5cm
2017,10110,female,382.56974750922217,1314.383219658408,1311.4597192804392,t200,goa,5cm
2017,10110,male,171.23608713179726,630.2810085471647,630.014379033763,t200,goa,5cm
2017,10110,total,517.2106226918185,1533.0409372196734,1533.1607012075572,t200,goa,5cm
2017,10130,female,87.76924053827234,677.201826117007,678.4303942353274,t200,goa,5cm
2017,10130,male,88.67678106635755,390.7960978824965,390.1552940147973,t200,goa,5cm
2017,10130,total,175.49610286528406,668.6604399318817,668.1723458485113,t200,goa,5cm
2017,10200,female,173.43164797490792,388.0682650462893,388.0682650462893,t200,goa,5cm
2017,10200,male,128.0285438178189,149.44274649466476,149.44274649466476,t200,goa,5cm
2017,10200,total,274.7525662763964,371.4756777003285,371.4756777003285,t200,goa,5cm
2017,10261,female,145.04400614663086,309.99118772592016,309.9614037092776,t200,goa,5cm
2017,10261,male,85.59356633636206,144.68228951091643,144.71144387385425,t200,goa,5cm
2017,10261,total,202.1156256712784,339.5887320669115,339.3690297630385,t200,goa,5cm
2017,21720,female,93.36774954720428,247.69276346500732,247.69276346500732,t200,goa,5cm
2017,21720,male,68.12821149853208,204.77605205348928,204.77605205348928,t200,goa,5cm
2017,21720,total,119.99245219510132,294.88886973379135,294.88886973379135,t200,goa,5cm
2017,21740,female,14.241377793396,20.601687940333516,20.590693149721226,t200,goa,5cm
2017,21740,male,18.73601736045389,21.727214195021393,21.739951559177644,t200,goa,5cm
2017,21740,total,17.78570096046955,24.64241074326597,24.640478598888855,t200,goa,5cm
2017,30060,female,200.46946184312372,145.56680934983913,145.22054778264717,t200,goa,5cm
2017,30060,male,173.28111892721566,73.61651891744661,73.73364324384512,t200,goa,5cm
2017,30060,total,324.93909465459893,136.73883979451116,136.59958851848677,t200,goa,5cm
2017,30420,female,109.93229038254532,23.889437460901675,23.889437460901675,t200,goa,5cm
2017,30420,male,95.23099887183882,87.64850768434842,87.64850768434842,t200,goa,5cm
2017,30420,total,197.1202039309222,54.95687912415817,54.95687912415817,t200,goa,5cm
2019,10110,female,401.02105382714376,1805.8969493198688,1798.4735540106708,t200,goa,5cm
2019,10110,male,235.3929373019455,1093.01892198591,1086.5482363804094,t200,goa,5cm
2019,10110,total,596.4090087731964,2070.4421964539397,2063.0383971485085,t200,goa,5cm
2019,10130,female,82.25885874061932,425.2793815896718,425.3637045037231,t200,goa,5cm
2019,10130,male,70.91666125727863,211.79546799450216,211.9334523117267,t200,goa,5cm
2019,10130,total,140.09321107323126,369.3754191211811,369.60688387304265,t200,goa,5cm
2019,10200,female,209.3965883998379,472.2049213118499,472.2049213118499,t200,goa,5cm
2019,10200,male,150.02794921571197,272.64312462694215,272.64312462694215,t200,goa,5cm
2019,10200,total,315.8912140772863,518.154448007608,518.154448007608,t200,goa,5cm
2019,21720,female,59.89460471427438,90.10122809554764,90.10122809554764,t200,goa,5cm
2019,21720,male,62.75473768545229,97.93280400675576,97.93280400675576,t200,goa,5cm
2019,21720,total,74.72856040881429,103.51789359854988,103.51789359854988,t200,goa,5cm
2019,21740,female,108.47076646693266,134.16641682927002,133.5191393598569,t200,goa,5cm
2019,21740,male,93.09782368917668,93.73669874826624,93.68747531038252,t200,goa,5cm
2019,21740,total,92.0991550350293,105.36910606071432,105.25259804968675,t200,goa,5cm
2019,30060,female,229.6121960356962,209.57234030177764,209.43897437372829,t200,goa,5cm
2019,30060,male,242.49071700657632,132.6089961123263,132.62688213274376,t200,goa,5cm
2019,30060,total,355.5196158437799,182.9406503255498,182.9177073614767,t200,goa,5cm
2019,30420,female,105.15870583790478,50.30445641971218,50.30445641971218,t200,goa,5cm
2019,30420,male,74.96235700367679,128.1787749674927,128.1787749674927,t200,goa,5cm
2019,30420,total,176.03927201140618,103.58147376724244,103.58147376724244,t200,goa,5cm
2021,10130,female,120.5863037700473,576.340013582139,575.2307875263652,t200,goa,5cm
2021,10130,male,101.78870548072628,520.7490939369646,520.7082559240223,t200,goa,5cm
2021,10130,total,222.25328886088124,768.9732531841438,768.6987456416266,t200,goa,5cm
2021,21720,female,154.9964585542293,412.69769888094584,412.69769888094584,t200,goa,5cm
2021,21720,male,112.12551216014636,351.63978403858766,351.63978403858766,t200,goa,5cm
2021,21720,total,198.40136131559944,487.2555409891978,487.2555409891978,t200,goa,5cm
2021,21740,female,88.2341718937055,113.39592156791429,113.20239967269026,t200,goa,5cm
2021,21740,male,82.08931265019,101.08180562937731,101.10061309660716,t200,goa,5cm
2021,21740,total,91.50068410211296,115.16324802945644,115.16417771878552,t200,goa,5cm
2021,30060,female,209.53583900063404,155.56961612254847,155.57619570920286,t200,goa,5cm
2021,30060,male,262.91463891687175,121.81060436431468,121.84851965327444,t200,goa,5cm
2021,30060,total,415.0937458500454,201.96333950765035,201.95225744178728,t200,goa,5cm
2021,30420,female,120.30928857087837,50.57038617597571,50.60847166537974,t200,goa,5cm
2021,30420,male,119.416920534519,156.57767442593345,156.59930455440067,t200,goa,5cm
2021,30420,total,222.6585687805697,116.03613749928138,115.9554649026271,t200,goa,5cm
2017,10110,female,384.7658275702465,1223.4930437128353,1223.5088197847904,t250,goa,5cm
2017,10110,male,161.04960961768575,596.331263570174,596.2141431047738,t250,goa,5cm
2017,10110,total,515.4887539355402,1439.5362638653494,1440.130865464802,t250,goa,5cm
2017,10130,female,87.00255741626675,659.1769153881819,659.1769153881819,t250,goa,5cm
2017,10130,male,87.03227942282508,409.9508322950434,409.9508322950434,t250,goa,5cm
2017,10130,total,172.49366031941878,698.1670779258543,698.1670779258543,t250,goa,5cm
2017,10200,female,174.64769673679857,372.24227912924994,372.24227912924994,t250,goa,5cm
2017,10200,male,133.91145781798593,161.96792340256513,161.96792340256513,t250,goa,5cm
2017,10200,total,284.1748357984354,402.091891782793,402.091891782793,t250,goa,5cm
2017,10261,female,144.04434744649046,329.50835012609065,329.50835012609065,t250,goa,5cm
2017,10261,male,84.12491615420379,148.94041823358597,148.94041823358597,t250,goa,5cm
2017,10261,total,196.84273899194235,365.544437161302,365.544437161302,t250,goa,5cm
2017,21720,female,92.8417378805905,239.10694532022384,239.10694532022384,t250,goa,5cm
2017,21720,male,71.03148915601503,206.9429591779675,206.9429591779675,t250,goa,5cm
2017,21720,total,125.25089214210402,292.6455793649125,292.6455793649125,t250,goa,5cm
2017,21740,female,14.380733955921952,20.76534800247306,20.75911928171796,t250,goa,5cm
2017,21740,male,17.869988178571774,20.76721561874455,20.77315255232106,t250,goa,5cm
2017,21740,total,18.238153935360753,24.376208343386075,24.3761365568573,t250,goa,5cm
2017,30060,female,204.59723266465664,147.24729786745658,147.23315364479615,t250,goa,5cm
2017,30060,male,168.42083824415352,76.07936098799715,76.08431518066571,t250,goa,5cm
2017,30060,total,329.91700292629525,142.49742372136942,142.50265802388648,t250,goa,5cm
2017,30420,female,108.21533509587208,21.276989303980635,21.276989303980635,t250,goa,5cm
2017,30420,male,94.23323660998832,85.9333692992865,85.9333692992865,t250,goa,5cm
2017,30420,total,194.12187316493424,49.77222664506899,49.77222664506899,t250,goa,5cm
2019,10110,female,389.1775885059061,1831.6957140779923,1831.5915930035887,t250,goa,5cm
2019,10110,male,234.2175636573284,1056.4428617562858,1055.9050242612898,t250,goa,5cm
2019,10110,total,595.1221283211815,2043.1918874942512,2042.6557672067224,t250,goa,5cm
2019,10130,female,83.54763178646792,421.1719478057435,420.9765025664988,t250,goa,5cm
2019,10130,male,72.47866971496178,197.1283838196684,197.1352741976781,t250,goa,5cm
2019,10130,total,142.04433256308445,349.7015792822755,349.67052158482755,t250,goa,5cm
2019,10200,female,212.45257353164803,482.2644284809368,482.2644284809368,t250,goa,5cm
2019,10200,male,156.3762621251582,286.59597169348183,286.59597169348183,t250,goa,5cm
2019,10200,total,337.6827805264811,543.3415731257803,543.3415731257803,t250,goa,5cm
2019,21720,female,54.735172671117574,82.4427897085887,82.4427897085887,t250,goa,5cm
2019,21720,male,57.7424309886246,89.97490932289041,89.97490932289041,t250,goa,5cm
2019,21720,total,67.0385089731237,94.13834496488433,94.13834496488433,t250,goa,5cm
2019,21740,female,107.41726990716924,132.64520731770006,132.77940567121507,t250,goa,5cm
2019,21740,male,91.1005541428018,94.80432927209348,94.66263256518435,t250,goa,5cm
2019,21740,total,89.88392310057785,106.06450397077332,106.09525149981584,t250,goa,5cm
2019,30060,female,225.78046820064552,192.6653578317012,192.66598013507289,t250,goa,5cm
2019,30060,male,230.920305651652,117.87498816216686,117.8714205210309,t250,goa,5cm
2019,30060,total,343.2782443479564,164.159916918369,164.1615736796925,t250,goa,5cm
2019,30420,female,103.67501480963058,46.84045161563494,46.84045161563494,t250,goa,5cm
2019,30420,male,74.26282971057776,123.52363267773384,123.52363267773384,t250,goa,5cm
2019,30420,total,175.93079816966562,95.63458772581288,95.63458772581288,t250,goa,5cm
2021,10130,female,121.74098706732336,534.5968402149775,534.5968402149775,t250,goa,5cm
2021,10130,male,103.82365579879936,508.733489651809,508.733489651809,t250,goa,5cm
2021,10130,total,214.32537170026484,733.9441303219368,733.9441303219368,t250,goa,5cm
2021,21720,female,169.3020354284002,427.9791027122961,427.9791027122961,t250,goa,5cm
2021,21720,male,115.158254769787,340.7996896415332,340.7996896415332,t250,goa,5cm
2021,21720,total,213.2865583352467,492.264503952885,492.264503952885,t250,goa,5cm
2021,21740,female,96.0421022068471,123.13297576690186,123.2449802740952,t250,goa,5cm
2021,21740,male,89.57728122673494,110.6659551453967,110.29947676499366,t250,goa,5cm
2021,21740,total,100.09610428252496,126.867713576945,126.73400035092266,t250,goa,5cm
2021,30060,female,218.00326877503383,159.9283436102801,159.89034043924804,t250,goa,5cm
2021,30060,male,265.37488391373824,114.0736562300113,114.07618942369923,t250,goa,5cm
2021,30060,total,418.94606295716903,197.39492643247775,197.38689720974753,t250,goa,5cm
2021,30420,female,116.42033885805569,44.723755756219006,44.723755756219006,t250,goa,5cm
2021,30420,male,121.15327938264184,148.4130251344125,148.4130251344125,t250,goa,5cm
2021,30420,total,223.02174408142517,102.90752694967428,102.90752694967428,t250,goa,5cm
