year,species_code,comp_type,base_iss_age,sub_iss_age,sub_samp,region
2019,10262,female,225.6620898747871,211.5675257819875,a90,goa
2019,10262,male,108.3288523641802,100.54206066457463,a90,goa
2019,10262,total,314.94677890011275,294.77317564437897,a90,goa
2019,21720,female,45.45641300767616,43.27612869568698,a90,goa
2019,21720,male,49.90157944551785,48.230005646531296,a90,goa
2019,21720,total,60.898121727205634,58.56326760201886,a90,goa
2019,21740,female,102.27139425176108,100.1481237861708,a90,goa
2019,21740,male,86.78885354127779,85.32628500977344,a90,goa
2019,21740,total,79.32659615611163,78.49391142917104,a90,goa
2019,30060,female,218.48421116945843,210.4513973611336,a90,goa
2019,30060,male,227.14826143660832,218.6380316456668,a90,goa
2019,30060,total,336.913502637224,327.0488465285935,a90,goa
2019,30420,female,82.12743278403516,76.78129652327821,a90,goa
2019,30420,male,60.411522197600576,57.01871829194987,a90,goa
2019,30420,total,140.5600074530042,132.76622170538906,a90,goa
2021,10130,female,89.42277473661835,80.99696315706915,a90,goa
2021,10130,male,84.85982858158631,76.31107139698356,a90,goa
2021,10130,total,171.03526098303078,151.41132105514956,a90,goa
2021,10262,female,262.7979484400123,245.8069765994662,a90,goa
2021,10262,male,109.7177828684784,103.81743113705936,a90,goa
2021,10262,total,346.5262895764913,325.92986456603506,a90,goa
2021,21720,female,104.84931981301636,97.4828271707447,a90,goa
2021,21720,male,99.86126455963168,93.910986449419,a90,goa
2021,21720,total,152.93625446207355,143.3870331371564,a90,goa
2021,21740,female,83.03628768021319,82.50179162599478,a90,goa
2021,21740,male,76.45323488288264,75.96161274817231,a90,goa
2021,21740,total,86.0963066467412,85.95484684441065,a90,goa
2021,30060,female,174.54832296451306,165.84865215296125,a90,goa
2021,30060,male,233.53004610432407,220.76674028451205,a90,goa
2021,30060,total,335.7742459684586,321.85431294450865,a90,goa
2021,30420,female,99.7067173020339,93.81151592654962,a90,goa
2021,30420,male,103.23901468121024,98.41544129091038,a90,goa
2021,30420,total,190.3231565505854,181.51354178438453,a90,goa
1990,10180,female,42.286041193850075,40.394272394396985,a90,goa
1990,10180,male,23.944723040598536,22.822137779893783,a90,goa
1990,10180,total,65.57888432225998,62.9373834424555,a90,goa
1990,21720,female,79.90689270095595,76.18452509430713,a90,goa
1990,21720,male,64.84202497431659,62.91565151664337,a90,goa
1990,21720,total,106.93315418594908,103.18909924346394,a90,goa
1990,21740,female,96.72447271339485,95.7373485324038,a90,goa
1990,21740,male,72.38513501811845,70.99971039710086,a90,goa
1990,21740,total,98.37253415656986,97.43597468003207,a90,goa
1990,30060,female,106.05266757115396,104.5853645211226,a90,goa
1990,30060,male,159.29784151264514,157.01897630421232,a90,goa
1990,30060,total,158.22488387170537,156.80853143720782,a90,goa
1990,30420,female,35.36162321732621,33.744318135067594,a90,goa
1990,30420,male,28.358486161255684,27.168173681222527,a90,goa
1990,30420,total,53.13579184353687,51.12332882177231,a90,goa
1993,10180,female,55.29234683062892,52.06746823495686,a90,goa
1993,10180,male,36.43615035630381,33.512014935031985,a90,goa
1993,10180,total,88.42772884641626,82.56512982263872,a90,goa
1993,21720,female,115.9608378303994,111.76862964954768,a90,goa
1993,21720,male,116.69047297464682,113.0271376456061,a90,goa
1993,21720,total,167.76380844146777,164.57768853202836,a90,goa
1993,21740,female,179.74710768635504,174.8201366990073,a90,goa
1993,21740,male,131.30443609066162,128.9887663708308,a90,goa
1993,21740,total,180.77494487260273,178.1837143273992,a90,goa
1993,30060,female,140.6330668228198,136.75759065461733,a90,goa
1993,30060,male,167.72186143345115,162.59683733669678,a90,goa
1993,30060,total,226.9114328959176,222.178947116476,a90,goa
1993,30420,female,20.436707417630895,19.7174838694329,a90,goa
1993,30420,male,19.240974965628748,18.36718338990697,a90,goa
1993,30420,total,42.47528278125285,40.88744119094046,a90,goa
1996,10180,female,84.78904341093728,79.5477233631294,a90,goa
1996,10180,male,61.10844731221756,56.232885924638005,a90,goa
1996,10180,total,141.67466680068085,131.65836907486414,a90,goa
1996,20510,female,73.63465314129712,69.94270116093384,a90,goa
1996,20510,male,70.88355087083902,67.331830974421,a90,goa
1996,20510,total,113.24859078469368,108.6194771181736,a90,goa
1996,21720,female,56.706425753563686,55.46626596450239,a90,goa
1996,21720,male,25.098215848036386,24.948161864072144,a90,goa
1996,21720,total,40.30787032941085,40.06747536497319,a90,goa
1996,21740,female,88.95413041602825,87.44080809402652,a90,goa
1996,21740,male,53.50114279957955,52.697305273658195,a90,goa
1996,21740,total,40.800938959717975,40.86899895360557,a90,goa
1996,30060,female,75.15127553562365,71.76228732737536,a90,goa
1996,30060,male,70.83262459854456,68.32191326378987,a90,goa
1996,30060,total,113.65477286541456,110.10491991073194,a90,goa
1996,30420,female,60.84978545639069,56.99890012159272,a90,goa
1996,30420,male,71.40386479646236,68.27495089736635,a90,goa
1996,30420,total,126.04675294027588,120.02552738464128,a90,goa
1999,10180,female,73.25215382418298,68.96723692271621,a90,goa
1999,10180,male,54.551240331592105,51.35347508440529,a90,goa
1999,10180,total,118.34206430106768,112.294948091371,a90,goa
1999,20510,female,69.67878344506241,65.01996916904295,a90,goa
1999,20510,male,75.50925125283587,70.96061419859959,a90,goa
1999,20510,total,104.3276872122251,97.47322850158211,a90,goa
1999,21720,female,131.7075777025088,126.12367229946976,a90,goa
1999,21720,male,116.3742164926014,110.9428849311252,a90,goa
1999,21720,total,185.03366816020636,176.90598541119786,a90,goa
1999,21740,female,113.23034865111794,110.77111286350588,a90,goa
1999,21740,male,67.03399811818117,65.59575330702401,a90,goa
1999,21740,total,101.64633949706436,100.21229189869425,a90,goa
1999,30060,female,75.38431955658272,72.75293900014127,a90,goa
1999,30060,male,76.0196640734234,73.792708490962,a90,goa
1999,30060,total,108.41935002768196,105.57873543129992,a90,goa
1999,30420,female,31.90114942149871,30.42635251044724,a90,goa
1999,30420,male,38.54156132423108,36.321925353155,a90,goa
1999,30420,total,58.63655952224609,56.01726505166355,a90,goa
2001,10180,female,122.84884389490304,114.47369269061484,a90,goa
2001,10180,male,79.22243463946835,73.2203929447161,a90,goa
2001,10180,total,193.1581130194137,178.96814659497306,a90,goa
2001,21720,female,104.37896996699853,100.40041305970804,a90,goa
2001,21720,male,100.62343013512852,96.38279576154775,a90,goa
2001,21720,total,128.62309832392077,125.07277120995374,a90,goa
2001,21740,female,36.43481677153122,36.22966334681687,a90,goa
2001,21740,male,26.80705494436821,26.47325472197858,a90,goa
2001,21740,total,31.79723554604099,31.635372848071576,a90,goa
2001,30420,female,53.58791784119008,50.64345776891107,a90,goa
2001,30420,male,55.436703062562536,51.86829120851852,a90,goa
2001,30420,total,103.19469234665736,97.51448873078525,a90,goa
2003,10180,female,110.4670532844157,104.2597975618098,a90,goa
2003,10180,male,84.36582574799256,78.86234295883689,a90,goa
2003,10180,total,169.1700134845847,159.83623803684765,a90,goa
2003,21720,female,143.90816189166208,134.3981050870853,a90,goa
2003,21720,male,130.88066078838358,124.72157741047066,a90,goa
2003,21720,total,225.5830179726672,212.09542945024845,a90,goa
2003,21740,female,149.23187371600545,145.11054439006446,a90,goa
2003,21740,male,121.02690832981182,118.59158629559832,a90,goa
2003,21740,total,164.23013611618177,161.4969812000703,a90,goa
2003,30060,female,158.46497959874637,151.69581249038478,a90,goa
2003,30060,male,155.0472103597398,148.2588127240755,a90,goa
2003,30060,total,251.90726481169224,242.2055275922097,a90,goa
2003,30420,female,18.347939477846097,17.621317405307774,a90,goa
2003,30420,male,25.205469915065553,24.009872578143007,a90,goa
2003,30420,total,42.960739454448664,41.28624999504967,a90,goa
2005,10180,female,123.25251451022127,115.40520098293791,a90,goa
2005,10180,male,90.20881758859362,85.06991414252292,a90,goa
2005,10180,total,190.1772235919801,178.93334306099746,a90,goa
2005,21720,female,60.76781099263998,58.82630344681597,a90,goa
2005,21720,male,68.44666878687572,65.18433888463628,a90,goa
2005,21720,total,86.79839392049068,83.54367768333033,a90,goa
2005,21740,female,184.70994325235873,180.40442612318563,a90,goa
2005,21740,male,139.52760442391897,135.95398730745862,a90,goa
2005,21740,total,86.58592872577478,85.07407979065326,a90,goa
2005,30060,female,170.07065585516165,162.78930979642283,a90,goa
2005,30060,male,176.7743757367528,169.18930778909436,a90,goa
2005,30060,total,285.7512881255617,275.689181733892,a90,goa
2005,30420,female,35.37062809455037,33.804804071854115,a90,goa
2005,30420,male,51.17612656602257,47.58641684215881,a90,goa
2005,30420,total,67.53546434767152,64.43774558533013,a90,goa
2007,10180,female,88.80749812017119,82.92585941820505,a90,goa
2007,10180,male,76.53983422702166,72.13428310203558,a90,goa
2007,10180,total,152.62724230257203,143.95019635770925,a90,goa
2007,21720,female,32.37182907271724,31.202280826004095,a90,goa
2007,21720,male,37.024211233315384,35.52320008809615,a90,goa
2007,21720,total,39.05327738464441,37.72511667401622,a90,goa
2007,21740,female,82.94634368507025,82.3916194077792,a90,goa
2007,21740,male,83.47114798652629,81.50333631014794,a90,goa
2007,21740,total,95.7854344830488,95.02683478496198,a90,goa
2007,30060,female,177.62802612196623,170.92607165282286,a90,goa
2007,30060,male,152.3679580438979,144.93495193540463,a90,goa
2007,30060,total,296.8148089017643,282.81399651281,a90,goa
2007,30420,female,113.53467059086304,107.61317962822852,a90,goa
2007,30420,male,96.77072746629987,91.97701041153478,a90,goa
2007,30420,total,187.89747522947775,178.85331061797976,a90,goa
2009,10180,female,116.195230394224,108.70192476704148,a90,goa
2009,10180,male,91.9568437719163,86.26819480772468,a90,goa
2009,10180,total,196.8153187996246,184.4290475524172,a90,goa
2009,21720,female,79.33939899948312,75.57700030663243,a90,goa
2009,21720,male,66.53633357336562,62.634412655599355,a90,goa
2009,21720,total,13.861635641997902,13.695518160136425,a90,goa
2009,21740,female,104.92432566815918,103.7157254237118,a90,goa
2009,21740,male,87.02508036805791,85.52218144479761,a90,goa
2009,21740,total,68.1218092547645,67.737686658194,a90,goa
2009,30060,female,59.98295729868276,56.02497723564768,a90,goa
2009,30060,male,42.917181415544874,41.04766263424924,a90,goa
2009,30060,total,93.36506102325122,88.95199993622597,a90,goa
2009,30420,female,117.89736326198287,112.21616823813332,a90,goa
2009,30420,male,116.61642672194756,110.3132891075396,a90,goa
2009,30420,total,212.22885450325623,202.13754860913775,a90,goa
2011,10180,female,104.75057299066084,98.13291365085976,a90,goa
2011,10180,male,75.69472187835328,70.59467407027562,a90,goa
2011,10180,total,160.12629012653886,150.4552943457435,a90,goa
2011,21720,female,89.27416082870934,86.95390338926144,a90,goa
2011,21720,male,106.32972162285648,102.6270449103106,a90,goa
2011,21720,total,129.46298459652772,126.83724232548764,a90,goa
2011,21740,female,108.94596752045432,107.54008689201608,a90,goa
2011,21740,male,84.82786952500693,83.91591096317607,a90,goa
2011,21740,total,111.26176769210264,110.55349509552305,a90,goa
2011,30060,female,116.43661913691984,111.25362427076962,a90,goa
2011,30060,male,120.9534557444734,115.83685492501404,a90,goa
2011,30060,total,178.99557010698683,173.66683096333497,a90,goa
2011,30420,female,79.87052398426304,75.22544409073761,a90,goa
2011,30420,male,54.94178150047683,52.093207606940545,a90,goa
2011,30420,total,123.3998809061725,117.42575927187286,a90,goa
2013,10180,female,83.51835148564876,77.7437913777442,a90,goa
2013,10180,male,81.14231795029158,75.58129680606591,a90,goa
2013,10180,total,158.43616825649065,148.57803791493524,a90,goa
2013,21720,female,74.06830315424676,73.51936561182583,a90,goa
2013,21720,male,51.3705882915684,50.894235032802605,a90,goa
2013,21720,total,68.62880048742888,68.39292618944526,a90,goa
2013,21740,female,64.11287366481488,63.67522430255819,a90,goa
2013,21740,male,61.54095323042994,61.13936235906544,a90,goa
2013,21740,total,67.43977289314412,67.10990857104115,a90,goa
2013,30060,female,150.3566651622361,144.3574291588756,a90,goa
2013,30060,male,133.75208428683425,127.42824522701984,a90,goa
2013,30060,total,235.7679989871815,228.10081139557963,a90,goa
2013,30420,female,92.41014111365718,88.18455015046376,a90,goa
2013,30420,male,78.75078827859485,74.15983822772593,a90,goa
2013,30420,total,158.95854136573513,151.07255570487135,a90,goa
2015,10180,female,101.20004222819485,92.61729452337823,a90,goa
2015,10180,male,81.41124756856159,74.88480484268186,a90,goa
2015,10180,total,170.22874614143055,155.83011181364424,a90,goa
2015,21720,female,111.64977320580176,104.27019997706005,a90,goa
2015,21720,male,99.83279428163846,93.85706974877536,a90,goa
2015,21720,total,144.96080853134987,137.42801475825965,a90,goa
2015,21740,female,101.2214412730974,99.33965956701424,a90,goa
2015,21740,male,87.65174233389247,86.66249539260912,a90,goa
2015,21740,total,108.87656541911142,107.76182910402191,a90,goa
2015,30060,female,129.95302211342343,123.54460979456036,a90,goa
2015,30060,male,127.6041934858163,120.55297590600348,a90,goa
2015,30060,total,219.23128035212903,209.1465628265968,a90,goa
2015,30420,female,100.05232189278088,95.22593873675352,a90,goa
2015,30420,male,66.00092638538824,62.36549869781614,a90,goa
2015,30420,total,152.85915642935095,145.53239163881625,a90,goa
1990,10110,female,89.67540779192065,84.31840674985135,a90,goa
1990,10110,male,36.494243385195574,34.314406296690066,a90,goa
1990,10110,total,107.53084997657749,101.9286641429662,a90,goa
1990,10130,female,30.983675440290448,29.918579182865813,a90,goa
1990,10130,male,29.530338410749323,27.5376514287913,a90,goa
1990,10130,total,67.22699131862349,64.81757235209221,a90,goa
1990,10200,female,54.33476036964868,50.08376627574625,a90,goa
1990,10200,male,32.83826648823002,31.230991752473734,a90,goa
1990,10200,total,85.70326741890838,80.10179723680889,a90,goa
1993,10110,female,251.77372316756237,234.05916512612944,a90,goa
1993,10110,male,162.33398698338894,152.23981266053207,a90,goa
1993,10110,total,377.47282470653664,352.02178890124833,a90,goa
1993,10130,female,60.97361098229397,57.27902631351066,a90,goa
1993,10130,male,38.885886163068776,36.40660556942336,a90,goa
1993,10130,total,98.0243948481542,92.38501432512892,a90,goa
1993,10200,female,42.07530121439915,39.98495835234405,a90,goa
1993,10200,male,32.24997710146283,30.829689675530183,a90,goa
1993,10200,total,62.43615360738353,59.77215986521849,a90,goa
1996,10110,female,201.26823863168536,191.69032536553593,a90,goa
1996,10110,male,116.41186833520644,108.11914403187392,a90,goa
1996,10110,total,303.3568824540281,286.88270417922945,a90,goa
1996,10130,female,100.32349922721966,94.78080834007282,a90,goa
1996,10130,male,65.5707176072084,62.44212510914441,a90,goa
1996,10130,total,154.25409732349098,146.5510414277332,a90,goa
1996,10200,female,77.1340416562647,73.61183183185665,a90,goa
1996,10200,male,48.86819743836513,46.28023562270763,a90,goa
1996,10200,total,124.2256646876405,117.11517638850404,a90,goa
1996,10261,female,26.86158277916025,25.784333579962706,a90,goa
1996,10261,male,17.20764187000686,16.275740715809818,a90,goa
1996,10261,total,43.671474101238715,41.865267642556674,a90,goa
1996,10262,female,42.27052054778532,40.821728128297416,a90,goa
1996,10262,male,32.583372236794574,30.24362660546996,a90,goa
1996,10262,total,65.1170245977391,62.42152838543652,a90,goa
1999,10110,female,257.9128432829333,244.98573928603463,a90,goa
1999,10110,male,172.3064444400182,161.75296565713498,a90,goa
1999,10110,total,392.6746917116724,373.3108987516172,a90,goa
1999,10130,female,115.90969749437166,108.25927474298788,a90,goa
1999,10130,male,83.78075329501253,79.27269231666006,a90,goa
1999,10130,total,168.09944202243764,158.9061654167178,a90,goa
1999,10200,female,81.01189799633123,76.49222058868321,a90,goa
1999,10200,male,73.03428627344083,67.64285681261478,a90,goa
1999,10200,total,148.57308761042162,139.04326582137617,a90,goa
1999,10261,female,66.27843887099162,61.793972608102315,a90,goa
1999,10261,male,43.38202673946303,41.00250847893212,a90,goa
1999,10261,total,97.83038600022005,92.351137026654,a90,goa
1999,10262,female,85.61348723692677,79.78252451825118,a90,goa
1999,10262,male,50.755314550007405,47.81762077431614,a90,goa
1999,10262,total,131.98711273525026,122.9672452791669,a90,goa
2001,10110,female,380.25478449237727,362.70877299152767,a90,goa
2001,10110,male,248.18064676052708,237.8340965432866,a90,goa
2001,10110,total,537.754724808001,516.8702136558943,a90,goa
2001,10130,female,150.57804899752813,143.59069044746678,a90,goa
2001,10130,male,137.3977495059402,129.7030484032532,a90,goa
2001,10130,total,260.343150912703,248.3547078359481,a90,goa
2001,10200,female,146.7135826226248,136.95777980270756,a90,goa
2001,10200,male,102.4601571672947,97.06726122538316,a90,goa
2001,10200,total,225.3007985447475,214.42406131011012,a90,goa
2001,10261,female,109.35238786730709,103.47934254417903,a90,goa
2001,10261,male,90.15372445814648,85.36895427696906,a90,goa
2001,10261,total,175.0726168771735,166.60558651070767,a90,goa
2001,10262,female,144.97562143910577,135.39397969599844,a90,goa
2001,10262,male,87.03604602847378,82.98404952460012,a90,goa
2001,10262,total,218.56483151184608,206.40041000767644,a90,goa
2003,10110,female,196.74404445576832,188.6221922479708,a90,goa
2003,10110,male,149.30521019064463,141.3324293210432,a90,goa
2003,10110,total,288.50345273023964,276.462206045136,a90,goa
2003,10130,female,98.21338361754376,91.50386874776297,a90,goa
2003,10130,male,105.9192432309586,97.03624909818085,a90,goa
2003,10130,total,200.9914749430497,185.8255549727112,a90,goa
2003,10200,female,104.0063420684214,96.574355317393,a90,goa
2003,10200,male,89.7101172612444,83.94618927527011,a90,goa
2003,10200,total,173.5147638120568,162.34593037479914,a90,goa
2003,10261,female,108.41916306747866,102.0377446964618,a90,goa
2003,10261,male,57.066604326535504,54.66069130827371,a90,goa
2003,10261,total,143.173420501935,136.0428784978498,a90,goa
2003,10262,female,174.19044621085757,162.03845672896915,a90,goa
2003,10262,male,89.55398894448655,83.83908610124416,a90,goa
2003,10262,total,249.06956939654089,233.81009605084805,a90,goa
2005,10110,female,185.1024027224382,172.42224486549762,a90,goa
2005,10110,male,136.90920005490574,129.33450171895103,a90,goa
2005,10110,total,289.5013478478115,271.71041521130724,a90,goa
2005,10130,female,97.6942597315406,91.79275663819402,a90,goa
2005,10130,male,76.78046051582047,71.18519082830474,a90,goa
2005,10130,total,152.88765326266773,143.7311290234453,a90,goa
2005,10200,female,108.83729750274016,100.66467412510578,a90,goa
2005,10200,male,91.25099343911069,86.69463091416604,a90,goa
2005,10200,total,190.21950208048264,179.70853998995128,a90,goa
2005,10261,female,84.055743667415,78.19485851945448,a90,goa
2005,10261,male,57.61370005662904,53.616488077534086,a90,goa
2005,10261,total,128.88034394692602,119.80808397020752,a90,goa
2005,10262,female,97.49768830462853,92.04539243095309,a90,goa
2005,10262,male,45.451656263,43.146130954895675,a90,goa
2005,10262,total,126.55162433081765,120.52838886800625,a90,goa
2007,10110,female,182.59407192277936,168.4376326680187,a90,goa
2007,10110,male,119.75785844694556,112.05111626358676,a90,goa
2007,10110,total,292.03760157143915,271.4454986014392,a90,goa
2007,10130,female,168.15105803340833,158.53858867333787,a90,goa
2007,10130,male,118.09210991308764,112.55401377386198,a90,goa
2007,10130,total,267.6964321758096,254.75420815678973,a90,goa
2007,10200,female,86.91998294476387,81.96157423653283,a90,goa
2007,10200,male,64.73776056573347,60.64258750972127,a90,goa
2007,10200,total,131.2140034976253,123.75850434931768,a90,goa
2007,10261,female,93.56693284522882,89.09727137497747,a90,goa
2007,10261,male,50.96918910609283,48.31692805292314,a90,goa
2007,10261,total,134.69074343643237,127.72433359577856,a90,goa
2007,10262,female,102.63541864775073,95.59915026313172,a90,goa
2007,10262,male,70.31421799485251,65.69122631556354,a90,goa
2007,10262,total,160.74054193684117,152.3801362128917,a90,goa
2009,10110,female,198.8127728081905,184.9183673236271,a90,goa
2009,10110,male,152.02428887113342,144.52264941434146,a90,goa
2009,10110,total,304.21014480831025,285.9290601727605,a90,goa
2009,10130,female,144.96363951972518,134.70158163987318,a90,goa
2009,10130,male,116.69661116757756,109.8751469615916,a90,goa
2009,10130,total,234.2111160837783,219.7535641736652,a90,goa
2009,10200,female,105.039612915435,97.90972806330382,a90,goa
2009,10200,male,69.18727358928534,65.12767928125024,a90,goa
2009,10200,total,150.27001326723934,141.86874033897126,a90,goa
2009,10261,female,97.6189384554122,92.67912776880334,a90,goa
2009,10261,male,47.603000105655966,44.09085935311699,a90,goa
2009,10261,total,117.20734983646037,109.42281554583512,a90,goa
2009,10262,female,116.01689819545332,109.57417288168864,a90,goa
2009,10262,male,75.60244453776632,71.34735645667668,a90,goa
2009,10262,total,167.16167041283268,159.31215848675416,a90,goa
2011,10110,female,181.07712868954584,171.66007996478018,a90,goa
2011,10110,male,142.85217951057953,132.12657108081578,a90,goa
2011,10110,total,294.4051157130868,274.66202280709507,a90,goa
2011,10130,female,119.37502588842428,111.01532211042438,a90,goa
2011,10130,male,64.07535403487904,61.553731106642886,a90,goa
2011,10130,total,161.28868404441775,153.34602855068738,a90,goa
2011,10200,female,83.31566900151927,78.78999473892104,a90,goa
2011,10200,male,79.07747277915611,74.813294199642,a90,goa
2011,10200,total,142.62112876931718,136.4256957662052,a90,goa
2011,10261,female,68.95529146213165,65.5869377844829,a90,goa
2011,10261,male,40.50571348918577,37.69828377420276,a90,goa
2011,10261,total,102.3429095554476,96.32467472063558,a90,goa
2011,10262,female,79.46019551194827,73.65228324281554,a90,goa
2011,10262,male,45.6057603366478,43.016859931155146,a90,goa
2011,10262,total,116.7751451932854,109.13222851158386,a90,goa
2013,10110,female,176.04435022348073,166.30624489766012,a90,goa
2013,10110,male,121.85421314648153,116.97805860268215,a90,goa
2013,10110,total,271.65883401910565,258.6548619596536,a90,goa
2013,10130,female,108.37650541676764,103.51588300647468,a90,goa
2013,10130,male,79.47962509888029,75.23288108590884,a90,goa
2013,10130,total,182.9640328200613,175.63667502376825,a90,goa
2013,10200,female,101.71883119057284,94.9840658633846,a90,goa
2013,10200,male,64.70574295287815,60.82061560201874,a90,goa
2013,10200,total,143.18833830776975,135.6554558891761,a90,goa
2013,10261,female,61.06387410805005,56.501971503534186,a90,goa
2013,10261,male,42.61606396045126,39.52328336394809,a90,goa
2013,10261,total,93.6771062694193,88.11766800877797,a90,goa
2013,10262,female,92.55055043726588,87.74222705288844,a90,goa
2013,10262,male,54.917212901006046,51.5754744276363,a90,goa
2013,10262,total,143.243942058445,134.97100784298183,a90,goa
2015,10110,female,151.3886477104048,144.41987589320317,a90,goa
2015,10110,male,99.70305036342182,95.13038382661472,a90,goa
2015,10110,total,230.42779328803775,219.97207747574544,a90,goa
2015,10130,female,190.7711577671597,177.98106338492448,a90,goa
2015,10130,male,155.87928009551766,146.80955813307065,a90,goa
2015,10130,total,338.38334250834544,315.3357956528477,a90,goa
2015,10200,female,56.97012764927511,53.26663068167321,a90,goa
2015,10200,male,41.381469222573195,38.18659236394067,a90,goa
2015,10200,total,91.06647344790191,85.84086075731545,a90,goa
2015,10261,female,95.33665609495776,90.1889964103182,a90,goa
2015,10261,male,67.41811342059266,64.19803649451899,a90,goa
2015,10261,total,141.514093895042,134.28589234955004,a90,goa
2015,10262,female,95.63423221421984,89.38691884764553,a90,goa
2015,10262,male,60.96204270335531,57.05322012970926,a90,goa
2015,10262,total,147.55185008951008,137.67843990911138,a90,goa
2014,10110,female,74.47974881073416,27.160794603817163,a25,ai
2014,10110,male,46.55085293910331,16.365107250870178,a25,ai
2014,10110,total,117.35821078964916,45.746317278247034,a25,ai
2014,21720,female,98.27213373975084,35.5185803114875,a25,ai
2014,21720,male,107.48871036775893,40.70011365196937,a25,ai
2014,21720,total,156.65485241264153,64.33372749436064,a25,ai
2014,21740,female,8.333575585862047,7.060765332205379,a25,ai
2014,21740,male,8.649286063763794,6.756191661426304,a25,ai
2014,21740,total,8.748751106503079,7.669765106081211,a25,ai
2014,21921,female,55.5196010398659,23.642029242662776,a25,ai
2014,21921,male,46.85489317139402,22.210638754588693,a25,ai
2014,21921,total,72.12606036628267,38.74592100637446,a25,ai
2014,30060,female,139.37792109826097,59.66719143967668,a25,ai
2014,30060,male,139.05079814697626,51.97419536000667,a25,ai
2014,30060,total,222.7546889927894,98.13215205366788,a25,ai
2014,30420,female,84.13580773152135,29.175047322125415,a25,ai
2014,30420,male,73.96811328076748,25.12628387234949,a25,ai
2014,30420,total,145.09265934869825,55.10995785111006,a25,ai
2016,10110,female,142.18652002034617,45.96436716029709,a25,ai
2016,10110,male,50.91598538519368,18.506794753644822,a25,ai
2016,10110,total,131.99438916929947,52.90367784216347,a25,ai
2016,21720,female,105.0607328738698,36.80251792264052,a25,ai
2016,21720,male,104.23858894390985,38.71043944341169,a25,ai
2016,21720,total,145.04780514825697,59.7578081770402,a25,ai
2016,21740,female,49.84824020079272,32.63826050985614,a25,ai
2016,21740,male,18.722344550028406,14.71991396163665,a25,ai
2016,21740,total,33.3619589626817,27.735407529937877,a25,ai
2016,21921,female,25.139352488148877,13.524434471225812,a25,ai
2016,21921,male,34.24383783313815,14.511438433857204,a25,ai
2016,21921,total,39.39016207427565,22.734687197983934,a25,ai
2016,30060,female,211.4529769099931,68.70062950367996,a25,ai
2016,30060,male,259.65446011284,90.2302051838334,a25,ai
2016,30060,total,435.21623928944047,155.74215305593953,a25,ai
2016,30420,female,151.2070735265715,55.518413049693685,a25,ai
2016,30420,male,70.33576641548164,26.43825982776763,a25,ai
2016,30420,total,215.62534232508028,84.16792338019853,a25,ai
2018,10110,female,134.95859183390843,49.8825020396774,a25,ai
2018,10110,male,94.78290369992357,30.938578812054956,a25,ai
2018,10110,total,198.78006817690945,71.01091589818739,a25,ai
2018,21720,female,134.89591403062818,34.97632650925745,a25,ai
2018,21720,male,123.58652616934026,32.70720762413506,a25,ai
2018,21720,total,204.0838731927971,52.34380018808153,a25,ai
2018,21740,female,111.4795653397494,53.6663362262428,a25,ai
2018,21740,male,58.95483329424762,28.546114092408605,a25,ai
2018,21740,total,103.06387005932096,57.85153871173786,a25,ai
2018,21921,female,81.85927411206451,46.39558288802516,a25,ai
2018,21921,male,92.2285338197369,52.16873355574553,a25,ai
2018,21921,total,117.01777208942526,76.27160643468737,a25,ai
2018,30060,female,167.78244698553493,56.79036148793682,a25,ai
2018,30060,male,227.6919662925989,81.09410979099964,a25,ai
2018,30060,total,382.800760733848,138.5287414366831,a25,ai
2018,30420,female,151.02794463071916,60.36196741605086,a25,ai
2018,30420,male,88.21577949335425,31.357800526917305,a25,ai
2018,30420,total,242.1414987691333,95.2439748745778,a25,ai
1991,21720,female,34.92871490885693,24.401037526410185,a25,ai
1991,21720,male,43.28072163392087,28.680195416160046,a25,ai
1991,21720,total,42.940291100248274,31.906215901993576,a25,ai
1991,21740,female,77.15949547506649,38.23980203789859,a25,ai
1991,21740,male,91.56847790481092,41.948971763487435,a25,ai
1991,21740,total,118.4025808799535,67.60827348510972,a25,ai
1991,21921,female,5.939931708246387,0.7476997219791469,a25,ai
1991,21921,male,0.09600643579720287,NA,a25,ai
1991,21921,total,15.79519703268092,9.50738450010616,a25,ai
1991,30060,female,54.637830823225535,28.33631117078156,a25,ai
1991,30060,male,64.0398625815765,34.382570655122535,a25,ai
1991,30060,total,89.43279908290225,53.44402342532051,a25,ai
1991,30420,female,52.10102688340298,22.656471462744943,a25,ai
1991,30420,male,26.190946879984732,12.399614442643244,a25,ai
1991,30420,total,63.63596892569944,36.5396201755794,a25,ai
1994,21720,female,25.357523448833874,19.27276916128007,a25,ai
1994,21720,male,19.51249968721162,15.55984204780996,a25,ai
1994,21720,total,23.32476212654981,20.26126464243535,a25,ai
1994,21740,female,69.38584078937394,37.84901981344566,a25,ai
1994,21740,male,45.97293404670074,28.985146592332843,a25,ai
1994,21740,total,66.26849637328088,45.00129539515177,a25,ai
1994,21921,female,61.797041244448685,29.956408647465537,a25,ai
1994,21921,male,45.03999239632704,23.37521738173912,a25,ai
1994,21921,total,78.55433620875782,46.58813846945985,a25,ai
1994,30060,female,81.75072783037612,31.05201824746846,a25,ai
1994,30060,male,92.0795466462251,34.12764984051379,a25,ai
1994,30060,total,149.14007088397787,63.13063552000858,a25,ai
1994,30420,female,45.69764079199792,15.908674201904038,a25,ai
